run_id,seed,response_time
3,45,21.0
3,45,39.0
3,45,35.0
3,45,29.0
3,45,36.0
3,45,12.0
3,45,16.0
3,45,29.0
3,45,12.0
3,45,22.0
3,45,23.0
3,45,23.0
3,45,32.0
3,45,29.0
3,45,22.0
3,45,25.0
3,45,30.0
3,45,43.0
3,45,21.0
3,45,28.0
3,45,19.0
3,45,32.0
3,45,33.0
3,45,35.0
3,45,37.0
3,45,18.0
3,45,20.0
3,45,30.0
3,45,31.0
3,45,39.0
3,45,29.0
3,45,28.0
3,45,55.0
3,45,30.0
3,45,28.0
3,45,34.0
3,45,51.0
3,45,18.0
3,45,44.0
3,45,27.0
3,45,11.0
3,45,11.0
3,45,29.0
3,45,25.0
3,45,16.0
3,45,39.0
3,45,18.0
3,45,15.0
3,45,18.0
3,45,19.0
3,45,20.0
3,45,27.0
3,45,18.0
3,45,33.0
3,45,44.0
3,45,29.0
3,45,17.0
3,45,18.0
3,45,14.0
3,45,20.0
3,45,21.0
3,45,38.0
3,45,18.0
3,45,29.0
3,45,27.0
3,45,36.0
3,45,11.0
3,45,22.0
3,45,26.0
3,45,43.0
3,45,20.0
3,45,34.0
3,45,11.0
3,45,34.0
3,45,17.0
3,45,24.0
3,45,31.0
3,45,29.0
3,45,12.0
3,45,23.0
3,45,18.0
3,45,33.0
3,45,12.0
3,45,50.0
3,45,15.0
3,45,24.0
3,45,49.0
3,45,19.0
3,45,30.0
3,45,12.0
3,45,20.0
3,45,23.0
3,45,31.0
3,45,22.0
3,45,40.0
3,45,28.0
3,45,21.0
3,45,32.0
3,45,33.0
3,45,19.0
3,45,12.0
3,45,18.0
3,45,19.0
3,45,46.0
3,45,14.0
3,45,38.0
3,45,21.0
3,45,17.0
3,45,22.0
3,45,16.0
3,45,31.0
3,45,35.0
3,45,39.0
3,45,20.0
3,45,14.0
3,45,21.0
3,45,19.0
3,45,15.0
3,45,32.0
3,45,20.0
3,45,18.0
3,45,37.0
3,45,28.0
3,45,18.0
3,45,21.0
3,45,23.0
3,45,25.0
3,45,29.0
3,45,33.0
3,45,28.0
3,45,17.0
3,45,25.0
3,45,33.0
3,45,24.0
3,45,29.0
3,45,37.0
3,45,17.0
3,45,13.0
3,45,13.0
3,45,32.0
3,45,28.0
3,45,27.0
3,45,21.0
3,45,13.0
3,45,26.0
3,45,19.0
3,45,26.0
3,45,41.0
3,45,33.0
3,45,43.0
3,45,19.0
3,45,12.0
3,45,15.0
3,45,18.0
3,45,15.0
3,45,19.0
3,45,21.0
3,45,40.0
3,45,23.0
3,45,22.0
3,45,23.0
3,45,19.0
3,45,23.0
3,45,38.0
3,45,26.0
3,45,39.0
3,45,40.0
3,45,59.0
3,45,15.0
3,45,22.0
3,45,12.0
3,45,23.0
3,45,28.0
3,45,51.0
3,45,22.0
3,45,21.0
3,45,15.0
3,45,18.0
3,45,22.0
3,45,13.0
3,45,19.0
3,45,36.0
3,45,29.0
3,45,20.0
3,45,32.0
3,45,30.0
3,45,20.0
3,45,17.0
3,45,27.0
3,45,47.0
3,45,41.0
3,45,42.0
3,45,16.0
3,45,19.0
3,45,19.0
3,45,33.0
3,45,22.0
3,45,41.0
3,45,42.0
3,45,42.0
3,45,44.0
3,45,11.0
3,45,22.0
3,45,21.0
3,45,40.0
3,45,49.0
3,45,29.0
3,45,45.0
3,45,12.0
3,45,33.0
3,45,30.0
3,45,30.0
3,45,39.0
3,45,27.0
3,45,38.0
3,45,24.0
3,45,43.0
3,45,23.0
3,45,16.0
3,45,18.0
3,45,16.0
3,45,21.0
3,45,18.0
3,45,28.0
3,45,47.0
3,45,36.0
3,45,24.0
3,45,40.0
3,45,13.0
3,45,17.0
3,45,18.0
3,45,21.0
3,45,19.0
3,45,21.0
3,45,25.0
3,45,21.0
3,45,36.0
3,45,28.0
3,45,18.0
3,45,20.0
3,45,26.0
3,45,22.0
3,45,56.0
3,45,13.0
3,45,15.0
3,45,35.0
3,45,29.0
3,45,34.0
3,45,14.0
3,45,19.0
3,45,29.0
3,45,26.0
3,45,19.0
3,45,15.0
3,45,13.0
3,45,38.0
3,45,24.0
3,45,15.0
3,45,24.0
3,45,15.0
3,45,24.0
3,45,24.0
3,45,26.0
3,45,36.0
3,45,43.0
3,45,21.0
3,45,23.0
3,45,25.0
3,45,33.0
3,45,18.0
3,45,63.0
3,45,23.0
3,45,23.0
3,45,24.0
3,45,16.0
3,45,22.0
3,45,16.0
3,45,17.0
3,45,28.0
3,45,28.0
3,45,29.0
3,45,37.0
3,45,25.0
3,45,14.0
3,45,44.0
3,45,45.0
3,45,22.0
3,45,33.0
3,45,29.0
3,45,21.0
3,45,11.0
3,45,21.0
3,45,17.0
3,45,19.0
3,45,39.0
3,45,12.0
3,45,23.0
3,45,16.0
3,45,13.0
3,45,23.0
3,45,19.0
3,45,26.0
3,45,19.0
3,45,22.0
3,45,15.0
3,45,16.0
3,45,21.0
3,45,23.0
3,45,21.0
3,45,18.0
3,45,30.0
3,45,16.0
3,45,36.0
3,45,39.0
3,45,54.0
3,45,15.0
3,45,18.0
3,45,21.0
3,45,16.0
3,45,19.0
3,45,29.0
3,45,30.0
3,45,18.0
3,45,28.0
3,45,25.0
3,45,25.0
3,45,40.0
3,45,37.0
3,45,19.0
3,45,31.0
3,45,21.0
3,45,23.0
3,45,15.0
3,45,34.0
3,45,33.0
3,45,30.0
3,45,19.0
3,45,20.0
3,45,19.0
3,45,16.0
3,45,26.0
3,45,12.0
3,45,18.0
3,45,28.0
3,45,22.0
3,45,24.0
3,45,37.0
3,45,24.0
3,45,41.0
3,45,24.0
3,45,32.0
3,45,34.0
3,45,33.0
3,45,21.0
3,45,35.0
3,45,23.0
3,45,24.0
3,45,24.0
3,45,47.0
3,45,19.0
3,45,44.0
3,45,15.0
3,45,37.0
3,45,20.0
3,45,17.0
3,45,13.0
3,45,33.0
3,45,61.0
3,45,24.0
3,45,19.0
3,45,12.0
3,45,33.0
3,45,22.0
3,45,33.0
3,45,36.0
3,45,19.0
3,45,20.0
3,45,27.0
3,45,26.0
3,45,33.0
3,45,35.0
3,45,19.0
3,45,18.0
3,45,16.0
3,45,14.0
3,45,15.0
3,45,25.0
3,45,23.0
3,45,16.0
3,45,28.0
3,45,34.0
3,45,47.0
3,45,14.0
3,45,24.0
3,45,27.0
3,45,40.0
3,45,26.0
3,45,32.0
3,45,38.0
3,45,21.0
3,45,15.0
3,45,68.0
3,45,15.0
3,45,29.0
3,45,35.0
3,45,47.0
3,45,26.0
3,45,23.0
3,45,19.0
3,45,15.0
3,45,14.0
3,45,31.0
3,45,24.0
3,45,24.0
3,45,44.0
3,45,33.0
3,45,19.0
3,45,18.0
3,45,18.0
3,45,45.0
3,45,41.0
3,45,27.0
3,45,21.0
3,45,11.0
3,45,15.0
3,45,16.0
3,45,19.0
3,45,16.0
3,45,21.0
3,45,24.0
3,45,31.0
4,46,21.0
4,46,34.0
4,46,43.0
4,46,55.0
4,46,58.0
4,46,13.0
4,46,39.0
4,46,25.0
4,46,31.0
4,46,13.0
4,46,24.0
4,46,20.0
4,46,25.0
4,46,20.0
4,46,24.0
4,46,11.0
4,46,21.0
4,46,15.0
4,46,56.0
4,46,18.0
4,46,21.0
4,46,13.0
4,46,18.0
4,46,14.0
4,46,30.0
4,46,29.0
4,46,18.0
4,46,27.0
4,46,52.0
4,46,42.0
4,46,37.0
4,46,32.0
4,46,25.0
4,46,23.0
4,46,40.0
4,46,15.0
4,46,26.0
4,46,27.0
4,46,38.0
4,46,39.0
4,46,22.0
4,46,21.0
4,46,22.0
4,46,31.0
4,46,30.0
4,46,29.0
4,46,54.0
4,46,19.0
4,46,18.0
4,46,13.0
4,46,32.0
4,46,27.0
4,46,24.0
4,46,35.0
4,46,38.0
4,46,20.0
4,46,30.0
4,46,26.0
4,46,37.0
4,46,44.0
4,46,24.0
4,46,36.0
4,46,22.0
4,46,33.0
4,46,24.0
4,46,17.0
4,46,21.0
4,46,26.0
4,46,22.0
4,46,56.0
4,46,13.0
4,46,14.0
4,46,26.0
4,46,27.0
4,46,23.0
4,46,28.0
4,46,20.0
4,46,31.0
4,46,18.0
4,46,26.0
4,46,61.0
4,46,43.0
4,46,64.0
4,46,56.0
4,46,49.0
4,46,70.0
4,46,34.0
4,46,23.0
4,46,21.0
4,46,42.0
4,46,15.0
4,46,37.0
4,46,24.0
4,46,31.0
4,46,42.0
4,46,22.0
4,46,36.0
4,46,30.0
4,46,26.0
4,46,42.0
4,46,47.0
4,46,41.0
4,46,32.0
4,46,12.0
4,46,45.0
4,46,35.0
4,46,34.0
4,46,46.0
4,46,42.0
4,46,67.0
4,46,54.0
4,46,29.0
4,46,47.0
4,46,14.0
4,46,37.0
4,46,33.0
4,46,36.0
4,46,37.0
4,46,23.0
4,46,51.0
4,46,46.0
4,46,57.0
4,46,53.0
4,46,50.0
4,46,28.0
4,46,68.0
4,46,15.0
4,46,32.0
4,46,27.0
4,46,21.0
4,46,30.0
4,46,13.0
4,46,32.0
4,46,33.0
4,46,23.0
4,46,47.0
4,46,40.0
4,46,14.0
4,46,28.0
4,46,27.0
4,46,37.0
4,46,68.0
4,46,31.0
4,46,39.0
4,46,40.0
4,46,34.0
4,46,32.0
4,46,37.0
4,46,48.0
4,46,46.0
4,46,51.0
4,46,49.0
4,46,63.0
4,46,74.0
4,46,86.0
4,46,29.0
4,46,37.0
4,46,22.0
4,46,14.0
4,46,40.0
4,46,38.0
4,46,21.0
4,46,73.0
4,46,45.0
4,46,40.0
4,46,61.0
4,46,74.0
4,46,83.0
4,46,82.0
4,46,77.0
4,46,59.0
4,46,76.0
4,46,36.0
4,46,46.0
4,46,27.0
4,46,49.0
4,46,62.0
4,46,62.0
4,46,74.0
4,46,74.0
4,46,99.0
4,46,56.0
4,46,92.0
4,46,92.0
4,46,67.0
4,46,63.0
4,46,85.0
4,46,99.0
4,46,132.0
4,46,43.0
4,46,46.0
4,46,67.0
4,46,38.0
4,46,41.0
4,46,55.0
4,46,63.0
4,46,20.0
4,46,32.0
4,46,29.0
4,46,43.0
4,46,46.0
4,46,62.0
4,46,81.0
4,46,87.0
4,46,91.0
4,46,101.0
4,46,65.0
4,46,45.0
4,46,42.0
4,46,30.0
4,46,54.0
4,46,42.0
4,46,46.0
4,46,39.0
4,46,44.0
4,46,63.0
4,46,32.0
4,46,97.0
4,46,69.0
4,46,65.0
4,46,81.0
4,46,92.0
4,46,99.0
4,46,83.0
4,46,103.0
4,46,40.0
4,46,90.0
4,46,56.0
4,46,107.0
4,46,111.0
4,46,116.0
4,46,113.0
4,46,107.0
4,46,160.0
4,46,33.0
4,46,23.0
4,46,37.0
4,46,18.0
4,46,24.0
4,46,22.0
4,46,15.0
4,46,24.0
4,46,25.0
4,46,39.0
4,46,36.0
4,46,33.0
4,46,20.0
4,46,18.0
4,46,21.0
4,46,16.0
4,46,34.0
4,46,34.0
4,46,20.0
4,46,14.0
4,46,21.0
4,46,15.0
4,46,25.0
4,46,24.0
4,46,24.0
4,46,15.0
4,46,19.0
4,46,16.0
4,46,16.0
4,46,14.0
4,46,14.0
4,46,39.0
4,46,37.0
4,46,15.0
4,46,18.0
4,46,17.0
4,46,35.0
4,46,17.0
4,46,15.0
4,46,24.0
4,46,23.0
4,46,39.0
4,46,30.0
4,46,28.0
4,46,44.0
4,46,19.0
4,46,12.0
4,46,24.0
4,46,18.0
4,46,31.0
4,46,37.0
4,46,20.0
4,46,24.0
4,46,19.0
4,46,17.0
4,46,21.0
4,46,28.0
4,46,20.0
4,46,14.0
4,46,13.0
4,46,37.0
4,46,14.0
4,46,30.0
4,46,37.0
4,46,21.0
4,46,19.0
4,46,25.0
4,46,17.0
4,46,42.0
4,46,22.0
4,46,19.0
4,46,21.0
4,46,39.0
4,46,15.0
4,46,33.0
4,46,37.0
4,46,46.0
4,46,31.0
4,46,35.0
4,46,12.0
4,46,27.0
4,46,30.0
4,46,45.0
4,46,32.0
4,46,23.0
4,46,29.0
4,46,21.0
4,46,23.0
4,46,26.0
4,46,19.0
4,46,23.0
4,46,14.0
4,46,12.0
4,46,12.0
4,46,17.0
4,46,23.0
4,46,30.0
4,46,14.0
4,46,25.0
4,46,25.0
4,46,45.0
4,46,31.0
4,46,44.0
4,46,31.0
4,46,12.0
4,46,25.0
4,46,23.0
4,46,25.0
4,46,36.0
4,46,34.0
4,46,30.0
4,46,19.0
4,46,52.0
4,46,17.0
4,46,19.0
4,46,23.0
4,46,32.0
4,46,18.0
4,46,23.0
4,46,30.0
4,46,24.0
4,46,18.0
4,46,21.0
4,46,30.0
4,46,44.0
4,46,28.0
4,46,25.0
4,46,22.0
4,46,25.0
4,46,33.0
4,46,47.0
4,46,53.0
4,46,44.0
4,46,24.0
4,46,48.0
4,46,45.0
4,46,14.0
4,46,19.0
4,46,12.0
4,46,14.0
4,46,55.0
4,46,14.0
4,46,21.0
4,46,15.0
4,46,12.0
4,46,27.0
4,46,35.0
4,46,22.0
4,46,25.0
4,46,62.0
4,46,20.0
4,46,17.0
4,46,17.0
4,46,25.0
4,46,40.0
4,46,43.0
4,46,45.0
4,46,43.0
4,46,53.0
4,46,16.0
4,46,40.0
4,46,21.0
4,46,40.0
4,46,28.0
4,46,32.0
4,46,25.0
4,46,27.0
4,46,14.0
4,46,23.0
4,46,30.0
4,46,20.0
4,46,16.0
4,46,27.0
4,46,23.0
4,46,15.0
4,46,42.0
4,46,22.0
4,46,18.0
4,46,19.0
4,46,33.0
4,46,25.0
4,46,16.0
4,46,16.0
4,46,22.0
4,46,25.0
4,46,27.0
4,46,14.0
4,46,33.0
4,46,11.0
4,46,27.0
4,46,17.0
4,46,19.0
4,46,12.0
4,46,21.0
4,46,17.0
4,46,25.0
4,46,39.0
4,46,30.0
4,46,25.0
4,46,18.0
4,46,22.0
4,46,14.0
4,46,17.0
4,46,20.0
4,46,19.0
4,46,19.0
4,46,16.0
4,46,28.0
4,46,37.0
4,46,14.0
4,46,18.0
4,46,14.0
4,46,16.0
4,46,18.0
4,46,47.0
4,46,22.0
4,46,36.0
4,46,36.0
4,46,22.0
4,46,29.0
4,46,34.0
4,46,16.0
4,46,19.0
4,46,24.0
4,46,18.0
4,46,13.0
4,46,27.0
4,46,17.0
4,46,11.0
4,46,19.0
4,46,31.0
4,46,22.0
4,46,22.0
4,46,44.0
4,46,34.0
4,46,45.0
4,46,21.0
4,46,22.0
4,46,24.0
4,46,16.0
4,46,33.0
4,46,19.0
4,46,14.0
4,46,22.0
4,46,30.0
4,46,25.0
4,46,38.0
4,46,53.0
4,46,25.0
4,46,33.0
4,46,34.0
4,46,23.0
4,46,29.0
4,46,22.0
4,46,23.0
4,46,26.0
4,46,16.0
4,46,21.0
4,46,19.0
4,46,15.0
4,46,13.0
4,46,17.0
4,46,30.0
4,46,20.0
4,46,38.0
4,46,44.0
4,46,25.0
4,46,17.0
4,46,30.0
4,46,30.0
4,46,17.0
4,46,25.0
4,46,16.0
4,46,26.0
4,46,34.0
4,46,28.0
4,46,17.0
4,46,24.0
4,46,19.0
4,46,18.0
4,46,20.0
4,46,19.0
4,46,19.0
4,46,32.0
4,46,33.0
4,46,24.0
4,46,11.0
4,46,34.0
4,46,40.0
4,46,15.0
4,46,26.0
4,46,32.0
4,46,41.0
4,46,16.0
4,46,23.0
4,46,15.0
4,46,18.0
4,46,27.0
4,46,25.0
4,46,20.0
4,46,21.0
4,46,19.0
4,46,22.0
4,46,14.0
4,46,14.0
4,46,17.0
4,46,14.0
4,46,36.0
4,46,40.0
4,46,41.0
4,46,48.0
4,46,19.0
4,46,30.0
4,46,20.0
4,46,22.0
4,46,41.0
4,46,16.0
4,46,23.0
4,46,29.0
4,46,13.0
4,46,39.0
4,46,21.0
4,46,24.0
4,46,18.0
4,46,23.0
4,46,25.0
4,46,33.0
4,46,35.0
4,46,29.0
4,46,24.0
4,46,14.0
4,46,21.0
4,46,25.0
4,46,21.0
4,46,21.0
4,46,24.0
4,46,20.0
4,46,21.0
4,46,19.0
4,46,23.0
4,46,23.0
4,46,20.0
4,46,24.0
4,46,55.0
4,46,23.0
4,46,16.0
4,46,23.0
4,46,25.0
4,46,36.0
4,46,36.0
4,46,50.0
4,46,25.0
4,46,21.0
4,46,41.0
4,46,40.0
4,46,27.0
4,46,36.0
4,46,27.0
4,46,41.0
4,46,30.0
4,46,23.0
4,46,33.0
4,46,25.0
4,46,12.0
4,46,30.0
4,46,31.0
4,46,15.0
4,46,18.0
4,46,31.0
4,46,20.0
4,46,27.0
4,46,20.0
4,46,25.0
4,46,43.0
4,46,36.0
4,46,22.0
4,46,12.0
4,46,23.0
4,46,34.0
4,46,13.0
4,46,19.0
4,46,34.0
4,46,11.0
4,46,24.0
4,46,25.0
4,46,19.0
4,46,19.0
4,46,18.0
4,46,31.0
4,46,27.0
4,46,30.0
4,46,14.0
4,46,16.0
4,46,32.0
4,46,27.0
4,46,23.0
4,46,23.0
4,46,31.0
4,46,20.0
4,46,29.0
4,46,24.0
4,46,12.0
4,46,14.0
4,46,17.0
4,46,37.0
4,46,17.0
4,46,12.0
4,46,27.0
4,46,17.0
4,46,43.0
4,46,43.0
4,46,30.0
4,46,28.0
4,46,37.0
4,46,35.0
4,46,43.0
4,46,27.0
4,46,44.0
4,46,45.0
4,46,19.0
4,46,29.0
4,46,18.0
4,46,36.0
4,46,43.0
4,46,20.0
4,46,59.0
4,46,41.0
4,46,32.0
4,46,24.0
4,46,34.0
4,46,25.0
4,46,19.0
4,46,50.0
4,46,64.0
4,46,25.0
4,46,31.0
4,46,22.0
4,46,29.0
4,46,54.0
4,46,26.0
4,46,24.0
4,46,68.0
4,46,48.0
4,46,49.0
4,46,29.0
4,46,50.0
4,46,22.0
4,46,43.0
4,46,54.0
4,46,77.0
4,46,29.0
4,46,40.0
4,46,27.0
4,46,36.0
4,46,14.0
4,46,30.0
4,46,22.0
4,46,18.0
4,46,13.0
4,46,23.0
4,46,20.0
4,46,19.0
4,46,36.0
4,46,20.0
4,46,27.0
4,46,37.0
4,46,32.0
4,46,23.0
4,46,18.0
4,46,21.0
4,46,15.0
4,46,19.0
4,46,17.0
4,46,21.0
4,46,15.0
4,46,22.0
4,46,32.0
4,46,38.0
4,46,21.0
4,46,23.0
4,46,31.0
4,46,17.0
4,46,12.0
4,46,33.0
4,46,11.0
4,46,48.0
4,46,28.0
4,46,13.0
4,46,14.0
4,46,30.0
4,46,17.0
4,46,15.0
4,46,20.0
4,46,28.0
4,46,21.0
4,46,44.0
4,46,47.0
4,46,20.0
4,46,60.0
4,46,16.0
4,46,65.0
4,46,21.0
4,46,38.0
4,46,34.0
4,46,64.0
4,46,30.0
4,46,19.0
4,46,18.0
4,46,27.0
4,46,30.0
4,46,31.0
4,46,50.0
4,46,68.0
4,46,30.0
4,46,29.0
4,46,66.0
4,46,21.0
4,46,49.0
4,46,13.0
4,46,40.0
4,46,11.0
4,46,39.0
4,46,25.0
4,46,31.0
4,46,28.0
4,46,39.0
4,46,24.0
4,46,39.0
4,46,49.0
4,46,26.0
4,46,46.0
4,46,37.0
4,46,36.0
4,46,69.0
4,46,53.0
4,46,69.0
4,46,56.0
4,46,56.0
4,46,69.0
4,46,68.0
4,46,74.0
4,46,59.0
4,46,71.0
4,46,56.0
4,46,82.0
4,46,66.0
4,46,65.0
4,46,80.0
4,46,84.0
4,46,78.0
4,46,61.0
4,46,65.0
4,46,69.0
4,46,49.0
4,46,83.0
4,46,59.0
4,46,64.0
4,46,75.0
4,46,80.0
4,46,91.0
4,46,99.0
4,46,107.0
4,46,105.0
4,46,115.0
4,46,118.0
4,46,90.0
4,46,119.0
4,46,79.0
4,46,131.0
4,46,104.0
4,46,99.0
4,46,82.0
4,46,94.0
4,46,91.0
4,46,95.0
4,46,100.0
4,46,107.0
4,46,103.0
4,46,116.0
4,46,112.0
4,46,113.0
4,46,112.0
4,46,93.0
4,46,112.0
4,46,106.0
4,46,135.0
4,46,83.0
4,46,106.0
4,46,91.0
4,46,92.0
4,46,105.0
4,46,109.0
4,46,95.0
4,46,111.0
4,46,118.0
4,46,100.0
4,46,127.0
4,46,111.0
4,46,96.0
4,46,33.0
4,46,36.0
4,46,29.0
4,46,30.0
4,46,43.0
4,46,47.0
4,46,49.0
4,46,53.0
4,46,39.0
4,46,68.0
4,46,42.0
4,46,85.0
4,46,80.0
4,46,71.0
4,46,58.0
4,46,36.0
4,46,58.0
4,46,44.0
4,46,41.0
4,46,96.0
4,46,54.0
4,46,25.0
4,46,52.0
4,46,47.0
4,46,30.0
4,46,26.0
4,46,26.0
4,46,40.0
4,46,67.0
4,46,40.0
4,46,61.0
4,46,44.0
4,46,30.0
4,46,54.0
4,46,46.0
4,46,37.0
4,46,64.0
4,46,41.0
4,46,61.0
4,46,58.0
4,46,52.0
4,46,53.0
4,46,68.0
4,46,67.0
4,46,66.0
4,46,100.0
4,46,85.0
4,46,93.0
4,46,74.0
4,46,89.0
4,46,87.0
4,46,85.0
4,46,75.0
4,46,90.0
4,46,97.0
4,46,102.0
4,46,127.0
4,46,117.0
4,46,103.0
4,46,92.0
4,46,123.0
4,46,82.0
4,46,30.0
4,46,22.0
4,46,27.0
4,46,23.0
4,46,43.0
4,46,56.0
4,46,33.0
4,46,41.0
4,46,45.0
4,46,22.0
4,46,25.0
4,46,42.0
4,46,32.0
4,46,23.0
4,46,30.0
4,46,34.0
4,46,42.0
4,46,48.0
4,46,47.0
4,46,57.0
4,46,54.0
4,46,58.0
4,46,73.0
4,46,79.0
4,46,69.0
4,46,48.0
4,46,65.0
4,46,55.0
4,46,70.0
4,46,56.0
4,46,60.0
4,46,70.0
4,46,61.0
4,46,56.0
4,46,86.0
4,46,62.0
4,46,63.0
4,46,53.0
4,46,50.0
4,46,64.0
4,46,87.0
4,46,75.0
4,46,78.0
4,46,65.0
4,46,63.0
4,46,79.0
4,46,90.0
4,46,72.0
4,46,81.0
4,46,55.0
4,46,56.0
4,46,79.0
4,46,32.0
4,46,24.0
4,46,21.0
4,46,22.0
4,46,27.0
4,46,35.0
4,46,26.0
4,46,29.0
4,46,29.0
4,46,22.0
4,46,26.0
4,46,30.0
4,46,36.0
4,46,14.0
4,46,61.0
4,46,65.0
4,46,22.0
4,46,48.0
4,46,61.0
4,46,22.0
4,46,13.0
4,46,15.0
4,46,24.0
4,46,16.0
4,46,20.0
4,46,18.0
4,46,20.0
4,46,25.0
4,46,56.0
4,46,27.0
4,46,11.0
4,46,32.0
4,46,34.0
4,46,22.0
4,46,24.0
4,46,36.0
4,46,31.0
4,46,19.0
4,46,21.0
4,46,11.0
4,46,19.0
4,46,35.0
4,46,17.0
4,46,21.0
4,46,25.0
4,46,18.0
4,46,31.0
4,46,38.0
4,46,49.0
4,46,29.0
4,46,60.0
4,46,21.0
4,46,48.0
4,46,12.0
4,46,29.0
4,46,48.0
4,46,32.0
4,46,28.0
4,46,56.0
4,46,20.0
4,46,14.0
4,46,19.0
4,46,38.0
4,46,21.0
4,46,16.0
4,46,33.0
4,46,11.0
4,46,36.0
4,46,48.0
4,46,27.0
4,46,60.0
4,46,14.0
4,46,21.0
4,46,20.0
4,46,25.0
4,46,45.0
4,46,27.0
4,46,20.0
4,46,19.0
4,46,20.0
4,46,11.0
4,46,22.0
4,46,20.0
4,46,25.0
4,46,22.0
4,46,17.0
4,46,17.0
4,46,12.0
4,46,27.0
4,46,22.0
4,46,33.0
4,46,17.0
4,46,24.0
4,46,16.0
4,46,37.0
4,46,29.0
4,46,33.0
4,46,35.0
4,46,37.0
4,46,29.0
4,46,14.0
4,46,28.0
4,46,34.0
4,46,21.0
4,46,23.0
4,46,32.0
4,46,30.0
4,46,30.0
4,46,31.0
4,46,52.0
4,46,12.0
4,46,17.0
4,46,20.0
4,46,24.0
4,46,20.0
4,46,22.0
4,46,13.0
4,46,16.0
4,46,48.0
4,46,25.0
4,46,58.0
4,46,22.0
4,46,45.0
4,46,34.0
4,46,30.0
4,46,28.0
4,46,34.0
4,46,53.0
4,46,19.0
4,46,19.0
4,46,29.0
4,46,40.0
4,46,13.0
4,46,50.0
4,46,48.0
4,46,44.0
4,46,52.0
4,46,34.0
4,46,46.0
4,46,29.0
4,46,57.0
4,46,45.0
4,46,36.0
4,46,24.0
4,46,14.0
4,46,21.0
4,46,36.0
4,46,16.0
4,46,25.0
4,46,43.0
4,46,22.0
4,46,41.0
4,46,29.0
4,46,17.0
4,46,18.0
4,46,24.0
4,46,24.0
4,46,13.0
4,46,19.0
4,46,19.0
4,46,14.0
4,46,18.0
4,46,22.0
4,46,29.0
4,46,22.0
4,46,16.0
4,46,29.0
4,46,18.0
4,46,40.0
4,46,14.0
4,46,17.0
4,46,24.0
4,46,17.0
4,46,24.0
4,46,20.0
4,46,17.0
4,46,43.0
4,46,28.0
4,46,22.0
4,46,17.0
4,46,26.0
4,46,26.0
4,46,38.0
4,46,19.0
4,46,58.0
4,46,26.0
4,46,14.0
4,46,19.0
4,46,18.0
4,46,23.0
4,46,31.0
4,46,13.0
4,46,28.0
4,46,13.0
4,46,32.0
4,46,22.0
4,46,15.0
4,46,28.0
4,46,16.0
4,46,31.0
4,46,32.0
4,46,44.0
4,46,47.0
4,46,69.0
4,46,14.0
4,46,20.0
4,46,23.0
4,46,17.0
4,46,21.0
4,46,16.0
4,46,19.0
4,46,23.0
4,46,18.0
4,46,41.0
4,46,18.0
4,46,37.0
4,46,25.0
4,46,34.0
4,46,21.0
4,46,18.0
4,46,15.0
4,46,20.0
4,46,47.0
4,46,26.0
4,46,21.0
4,46,28.0
4,46,32.0
4,46,14.0
4,46,13.0
4,46,15.0
4,46,26.0
4,46,12.0
4,46,35.0
4,46,21.0
4,46,37.0
4,46,14.0
4,46,13.0
4,46,15.0
4,46,31.0
4,46,20.0
4,46,20.0
4,46,18.0
4,46,35.0
4,46,29.0
4,46,27.0
4,46,20.0
4,46,31.0
4,46,17.0
4,46,24.0
4,46,39.0
4,46,51.0
4,46,24.0
4,46,22.0
4,46,21.0
4,46,21.0
4,46,46.0
4,46,21.0
4,46,21.0
4,46,33.0
4,46,22.0
4,46,17.0
4,46,28.0
4,46,31.0
4,46,15.0
4,46,30.0
4,46,31.0
4,46,17.0
4,46,25.0
4,46,23.0
4,46,26.0
4,46,32.0
4,46,25.0
4,46,36.0
4,46,22.0
4,46,17.0
4,46,25.0
4,46,26.0
4,46,22.0
4,46,21.0
4,46,23.0
4,46,31.0
4,46,20.0
4,46,28.0
4,46,29.0
4,46,23.0
4,46,29.0
4,46,33.0
4,46,13.0
4,46,23.0
4,46,21.0
4,46,21.0
4,46,22.0
4,46,22.0
4,46,41.0
4,46,13.0
4,46,18.0
4,46,14.0
4,46,27.0
4,46,12.0
4,46,15.0
4,46,14.0
4,46,19.0
4,46,23.0
4,46,14.0
4,46,28.0
4,46,15.0
4,46,13.0
4,46,20.0
4,46,24.0
4,46,26.0
4,46,28.0
4,46,14.0
4,46,13.0
4,46,19.0
4,46,13.0
4,46,30.0
4,46,12.0
4,46,20.0
4,46,16.0
4,46,19.0
4,46,17.0
4,46,15.0
4,46,12.0
4,46,20.0
4,46,19.0
4,46,23.0
4,46,28.0
4,46,32.0
4,46,23.0
4,46,49.0
4,46,19.0
4,46,21.0
4,46,32.0
4,46,29.0
4,46,21.0
4,46,20.0
4,46,17.0
4,46,22.0
4,46,15.0
4,46,26.0
4,46,32.0
4,46,28.0
4,46,23.0
4,46,21.0
4,46,37.0
4,46,53.0
4,46,37.0
4,46,58.0
4,46,48.0
4,46,60.0
4,46,37.0
4,46,66.0
4,46,62.0
4,46,75.0
4,46,30.0
4,46,26.0
4,46,57.0
4,46,46.0
4,46,32.0
4,46,31.0
4,46,35.0
4,46,34.0
4,46,48.0
4,46,37.0
4,46,25.0
4,46,27.0
4,46,18.0
4,46,11.0
4,46,30.0
4,46,29.0
